MeasureItem	Month	Year	Category	Country	MeasureItemID	CreationDate	Representativity	ProvidedValue	ProvidedValueCode
Monthly Domestic Values	3	2019	Fossil Gas	SK	B04	2024-05-29 11:56:05	100	223.4729000	
Monthly Domestic Values	10	2019	Other	NL	B20	2024-05-29 11:56:05	100	3093.6825950	
Monthly Domestic Values	6	2019	Biomass	SI	B01	2024-05-29 11:56:05	100	4.1915300	
Monthly Domestic Values	1	2019	Fossil Hard coal	DK	B05	2024-05-29 11:56:05	100	797.9931800	
Monthly Domestic Values	2	2019	Fossil Oil	CY	B06	2024-05-29 11:56:05	100	329.3882100	
Monthly Domestic Values	5	2019	Hydro Pumped Storage	PT	B10	2024-05-29 11:56:05	100	207.3348000	
Monthly Domestic Values	4	2019	Nuclear	ES	B14	2024-05-29 11:56:05	100	4633.0440000	
Monthly Domestic Values	11	2019	Hydro Water Reservoir	AT	B12	2024-05-29 11:56:05	100	291.4819000	
Monthly Domestic Values	12	2019	Hydro Run-of-river and poundage	DE	B11	2024-05-29 11:56:05	100	1034.0784375	
Monthly Domestic Values	12	2019	Other renewable	ES	B15	2024-05-29 11:56:05	100	71.0470000	
Monthly Domestic Values	7	2019	Wind Onshore	IE	B19	2024-05-29 11:56:05	100	470.2488900	
Monthly Domestic Values	11	2019	Wind Onshore	CH	B19	2024-05-29 11:56:05	100	7.0230200	
Monthly Domestic Values	8	2019	Other renewable	HR	B15	2024-05-29 11:56:05	100	30.4150000	
Monthly Domestic Values	8	2019	Wind Onshore	MK	B19	2024-05-29 11:56:05	100	5.7150900	
Monthly Domestic Values	1	2019	Biomass	BE	B01	2024-05-29 11:56:05	100	256.3228500	
Monthly Domestic Values	4	2019	Biomass	HU	B01	2024-05-29 11:56:05	100	79.0782625	
Monthly Domestic Values	7	2019	Biomass	LV	B01	2024-05-29 11:56:05	100	35.7940000	
Monthly Domestic Values	5	2019	Waste	LT	B17	2024-05-29 11:56:05	100	13.8480400	
Monthly Domestic Values	3	2019	Waste	FI	B17	2024-05-29 11:56:05	100	19.6262700	
Monthly Domestic Values	4	2019	Hydro Pumped Storage	FR	B10	2024-05-29 11:56:05	100	366.0800000	
Monthly Domestic Values	7	2019	Hydro Water Reservoir	CZ	B12	2024-05-29 11:56:05	100	76.4067700	
Monthly Domestic Values	9	2019	Fossil Oil shale	EE	B07	2024-05-29 11:56:05	100	270.2933000	
Monthly Domestic Values	12	2019	Hydro Run-of-river and poundage	EE	B11	2024-05-29 11:56:05	100	0.7571000	
Monthly Domestic Values	2	2019	Wind Onshore	LU	B19	2024-05-29 11:56:05	100	22.5894350	
Monthly Domestic Values	10	2019	Nuclear	SE	B14	2024-05-29 11:56:05	100	5463.2890000	
Monthly Domestic Values	2	2019	Fossil Oil	FI	B06	2024-05-29 11:56:05	100	0.9767800	
Monthly Domestic Values	6	2019	Fossil Gas	PL	B04	2024-05-29 11:56:05	100	696.5011100	
Monthly Domestic Values	9	2019	Fossil Gas	MK	B04	2024-05-29 11:56:05	100	153.8083300	
Monthly Domestic Values	5	2019	Hydro Water Reservoir	SK	B12	2024-05-29 11:56:05	100	46.0912700	
Monthly Domestic Values	3	2019	Other	LT	B20	2024-05-29 11:56:05	100	13.8783800	
Monthly Domestic Values	6	2019	Biomass	FI	B01	2024-05-29 11:56:05	100	478.7427900	
Monthly Domestic Values	7	2019	Biomass	PT	B01	2024-05-29 11:56:05	100	243.3427000	
Monthly Domestic Values	1	2019	Fossil Hard coal	CZ	B05	2024-05-29 11:56:05	100	308.6395200	
Monthly Domestic Values	11	2019	Fossil Hard coal	RO	B05	2024-05-29 11:56:05	100	85.4300000	
Monthly Domestic Values	4	2019	Waste	CZ	B17	2024-05-29 11:56:05	100	13.3468700	
Monthly Domestic Values	9	2019	Waste	BE	B17	2024-05-29 11:56:05	100	155.6848400	
Monthly Domestic Values	9	2019	Hydro Pumped Storage	RS	B10	2024-05-29 11:56:05	100	51.4750000	
Monthly Domestic Values	2	2019	Fossil Gas	RS	B04	2024-05-29 11:56:05	100	1.3440000	
Monthly Domestic Values	6	2019	Solar	LU	B16	2024-05-29 11:56:05	100	19.3740625	
Monthly Domestic Values	2	2019	Hydro Run-of-river and poundage	MK	B11	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	2	2019	Wind Onshore	BA	B19	2024-05-29 11:56:05	100	18.5336100	
Monthly Domestic Values	3	2019	Other renewable	SK	B15	2024-05-29 11:56:05	100	47.8301000	
Monthly Domestic Values	2	2019	Fossil Oil	DK	B06	2024-05-29 11:56:05	100	20.2329600	
Monthly Domestic Values	5	2019	Fossil Brown coal/Lignite	RO	B02	2024-05-29 11:56:05	100	1007.7463800	
Monthly Domestic Values	8	2019	Fossil Oil	DK	B06	2024-05-29 11:56:05	100	25.4607000	
Monthly Domestic Values	11	2019	Fossil Brown coal/Lignite	RO	B02	2024-05-29 11:56:05	100	1024.4575000	
Monthly Domestic Values	6	2019	Fossil Brown coal/Lignite	SK	B02	2024-05-29 11:56:05	100	101.3596000	
Monthly Domestic Values	4	2019	Hydro Pumped Storage	SI	B10	2024-05-29 11:56:05	100	12.1696700	
Monthly Domestic Values	1	2019	Biomass	HR	B01	2024-05-29 11:56:05	100	29.4000000	
Monthly Domestic Values	7	2019	Fossil Hard coal	FR	B05	2024-05-29 11:56:05	100	66.4620000	
Monthly Domestic Values	6	2019	Waste	SI	B17	2024-05-29 11:56:05	100	6.3004500	
Monthly Domestic Values	7	2019	Waste	LU	B17	2024-05-29 11:56:05	100	10.1160675	
Monthly Domestic Values	4	2019	Waste	ES	B17	2024-05-29 11:56:05	100	202.0020000	
Monthly Domestic Values	4	2019	Hydro Water Reservoir	RO	B12	2024-05-29 11:56:05	100	478.4136400	
Monthly Domestic Values	8	2019	Hydro Water Reservoir	FR	B12	2024-05-29 11:56:05	100	811.5310000	
Monthly Domestic Values	4	2019	Hydro Run-of-river and poundage	NO	B11	2024-05-29 11:56:05	100	808.6283200	
Monthly Domestic Values	8	2019	Other	FI	B20	2024-05-29 11:56:05	100	37.8009200	
Monthly Domestic Values	7	2019	Hydro Run-of-river and poundage	ES	B11	2024-05-29 11:56:05	100	554.5760000	
Monthly Domestic Values	6	2019	Biomass	DK	B01	2024-05-29 11:56:05	100	47.7801700	
Monthly Domestic Values	4	2019	Nuclear	HU	B14	2024-05-29 11:56:05	100	1334.4159350	
Monthly Domestic Values	1	2019	Hydro Pumped Storage	ES	B10	2024-05-29 11:56:05	100		
Monthly Domestic Values	8	2019	Nuclear	GB	B14	2024-05-29 11:56:05	100	4293.2065000	
Monthly Domestic Values	7	2019	Fossil Gas	FI	B04	2024-05-29 11:56:05	100	165.3329700	
Monthly Domestic Values	12	2019	Hydro Water Reservoir	IT	B12	2024-05-29 11:56:05	100	726.2110000	
Monthly Domestic Values	5	2019	Wind Onshore	NO	B19	2024-05-29 11:56:05	100	350.6642200	
Monthly Domestic Values	8	2019	Hydro Pumped Storage	GB	B10	2024-05-29 11:56:05	100	138.5720000	
Monthly Domestic Values	12	2019	Hydro Run-of-river and poundage	CH	B11	2024-05-29 11:56:05	100	146.0583800	
Monthly Domestic Values	4	2019	Wind Onshore	DK	B19	2024-05-29 11:56:05	100	643.7612000	
Monthly Domestic Values	6	2019	Hydro Run-of-river and poundage	DE	B11	2024-05-29 11:56:05	100	1388.8172750	
Monthly Domestic Values	6	2019	Wind Onshore	RO	B19	2024-05-29 11:56:05	100	359.2418200	
Monthly Domestic Values	4	2019	Other renewable	AT	B15	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	5	2019	Fossil Hard coal	NL	B05	2024-05-29 11:56:05	100	1032.9197375	
Monthly Domestic Values	5	2019	Waste	FR	B17	2024-05-29 11:56:05	100	127.0020000	
Monthly Domestic Values	6	2019	Fossil Hard coal	PL	B05	2024-05-29 11:56:05	100	6128.7984700	
Monthly Domestic Values	10	2019	Waste	IT	B17	2024-05-29 11:56:05	100	28.6230000	
Monthly Domestic Values	11	2019	Waste	DE	B17	2024-05-29 11:56:05	100	552.4136700	
Monthly Domestic Values	1	2019	Hydro Pumped Storage	LT	B10	2024-05-29 11:56:05	100	39.4092400	
Monthly Domestic Values	3	2019	Other	RS	B20	2024-05-29 11:56:05	100	68.6120000	
Monthly Domestic Values	6	2019	Hydro Run-of-river and poundage	EE	B11	2024-05-29 11:56:05	100	2.4037000	
Monthly Domestic Values	4	2019	Nuclear	SE	B14	2024-05-29 11:56:05	100	5213.9900000	
Monthly Domestic Values	6	2019	Nuclear	FR	B14	2024-05-29 11:56:05	100	28442.5520000	
Monthly Domestic Values	9	2019	Fossil Gas	BG	B04	2024-05-29 11:56:05	100	114.1520000	
Monthly Domestic Values	1	2019	Hydro Water Reservoir	CZ	B12	2024-05-29 11:56:05	100	122.4139200	
Monthly Domestic Values	9	2019	Other	LT	B20	2024-05-29 11:56:05	100	14.4065800	
Monthly Domestic Values	10	2019	Solar	CZ	B16	2024-05-29 11:56:05	100	163.3572200	
Monthly Domestic Values	3	2019	Biomass	LT	B01	2024-05-29 11:56:05	100	39.9235300	
Monthly Domestic Values	5	2019	Biomass	LU	B01	2024-05-29 11:56:05	100	7.7833725	
Monthly Domestic Values	9	2019	Fossil Hard coal	PT	B05	2024-05-29 11:56:05	100	50.0059000	
Monthly Domestic Values	7	2019	Fossil Brown coal/Lignite	MK	B02	2024-05-29 11:56:05	100	229.9741500	
Monthly Domestic Values	9	2019	Fossil Oil	PL	B06	2024-05-29 11:56:05	100	123.9125300	
Monthly Domestic Values	11	2019	Fossil Oil	GR	B06	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	1	2019	Other	EE	B20	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	8	2019	Hydro Water Reservoir	NO	B12	2024-05-29 11:56:05	100	8585.8393000	
Monthly Domestic Values	1	2019	Solar	DE	B16	2024-05-29 11:56:05	100	745.0205450	
Monthly Domestic Values	5	2019	Solar	IT	B16	2024-05-29 11:56:05	100	1829.9660000	
Monthly Domestic Values	1	2019	Fossil Hard coal	ES	B05	2024-05-29 11:56:05	100	2762.8000000	
Monthly Domestic Values	9	2019	Wind Offshore	DK	B18	2024-05-29 11:56:05	100	488.3282700	
Monthly Domestic Values	6	2019	Fossil Gas	SI	B04	2024-05-29 11:56:05	100	13.9534000	
Monthly Domestic Values	5	2019	Nuclear	BG	B14	2024-05-29 11:56:05	100	793.5220000	
Monthly Domestic Values	4	2019	Hydro Water Reservoir	RS	B12	2024-05-29 11:56:05	100	33.2010000	
Monthly Domestic Values	11	2019	Fossil Gas	DK	B04	2024-05-29 11:56:05	100	285.0272600	
Monthly Domestic Values	1	2019	Wind Offshore	GB	B18	2024-05-29 11:56:05	100	1697.9527300	
Monthly Domestic Values	12	2019	Fossil Hard coal	AT	B05	2024-05-29 11:56:05	100	107.0204000	
Monthly Domestic Values	9	2019	Waste	AT	B17	2024-05-29 11:56:05	100	72.0000000	
Monthly Domestic Values	2	2019	Nuclear	BE	B14	2024-05-29 11:56:05	100	2818.9837800	
Monthly Domestic Values	3	2019	Fossil Oil	IE	B06	2024-05-29 11:56:05	100	195.9311750	
Monthly Domestic Values	2	2019	Hydro Water Reservoir	PT	B12	2024-05-29 11:56:05	100	110.1417000	
Monthly Domestic Values	9	2019	Fossil Gas	SK	B04	2024-05-29 11:56:05	100	243.8463000	
Monthly Domestic Values	10	2019	Wind Onshore	ME	B19	2024-05-29 11:56:05	100	11.4627300	
Monthly Domestic Values	5	2019	Wind Onshore	GR	B19	2024-05-29 11:56:05	100	346.9070000	
Monthly Domestic Values	12	2019	Wind Onshore	SE	B19	2024-05-29 11:56:05	100	2407.0190000	
Monthly Domestic Values	4	2019	Solar	BG	B16	2024-05-29 11:56:05	100	117.2660000	
Monthly Domestic Values	9	2019	Hydro Water Reservoir	BA	B12	2024-05-29 11:56:05	100	300.0524500	
Monthly Domestic Values	9	2019	Other renewable	DE	B15	2024-05-29 11:56:05	100	97.7349825	
Monthly Domestic Values	10	2019	Hydro Run-of-river and poundage	MK	B11	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	5	2019	Hydro Run-of-river and poundage	CZ	B11	2024-05-29 11:56:05	100	119.7735300	
Monthly Domestic Values	4	2019	Fossil Coal-derived gas	IT	B03	2024-05-29 11:56:05	100	400.8150000	
Monthly Domestic Values	2	2019	Other	SK	B20	2024-05-29 11:56:05	100	144.8905000	
Monthly Domestic Values	3	2019	Fossil Coal-derived gas	PL	B03	2024-05-29 11:56:05	100	53.4538800	
Monthly Domestic Values	7	2019	Other	ES	B20	2024-05-29 11:56:05	100	9.9230000	
Monthly Domestic Values	8	2019	Hydro Run-of-river and poundage	GB	B11	2024-05-29 11:56:05	100	303.2010000	
Monthly Domestic Values	12	2019	Solar	NL	B16	2024-05-29 11:56:05	100	2.8483350	
Monthly Domestic Values	12	2019	Fossil Coal-derived gas	EE	B03	2024-05-29 11:56:05	100	41.7558000	
Monthly Domestic Values	4	2019	Fossil Brown coal/Lignite	DE	B02	2024-05-29 11:56:05	100	9073.9918450	
Monthly Domestic Values	12	2019	Fossil Hard coal	HR	B05	2024-05-29 11:56:05	100	81.9614800	
Monthly Domestic Values	3	2019	Waste	DE	B17	2024-05-29 11:56:05	100	493.6581625	
Monthly Domestic Values	7	2019	Fossil Brown coal/Lignite	PL	B02	2024-05-29 11:56:05	100	3209.2730400	
Monthly Domestic Values	5	2019	Nuclear	DE	B14	2024-05-29 11:56:05	100	4612.3642250	
Monthly Domestic Values	4	2019	Fossil Gas	IT	B04	2024-05-29 11:56:05	100	8384.3660000	
Monthly Domestic Values	1	2019	Fossil Gas	FI	B04	2024-05-29 11:56:05	100	719.3549200	
Monthly Domestic Values	2	2019	Other renewable	FI	B15	2024-05-29 11:56:05	100	15.6257900	
Monthly Domestic Values	2	2019	Hydro Pumped Storage	GB	B10	2024-05-29 11:56:05	100	176.6285000	
Monthly Domestic Values	6	2019	Fossil Peat	IE	B08	2024-05-29 11:56:05	100	140.4313700	
Monthly Domestic Values	7	2019	Hydro Pumped Storage	ES	B10	2024-05-29 11:56:05	100		
Monthly Domestic Values	3	2019	Hydro Pumped Storage	HR	B10	2024-05-29 11:56:05	100	14.3964800	
Monthly Domestic Values	12	2019	Waste	ES	B17	2024-05-29 11:56:05	100	199.6650000	
Monthly Domestic Values	8	2019	Hydro Water Reservoir	HR	B12	2024-05-29 11:56:05	100	204.7612900	
Monthly Domestic Values	5	2019	Fossil Gas	LU	B04	2024-05-29 11:56:05	100	18.4390100	
Monthly Domestic Values	12	2019	Biomass	BG	B01	2024-05-29 11:56:05	100	22.0360000	
Monthly Domestic Values	6	2019	Waste	EE	B17	2024-05-29 11:56:05	100	11.1879000	
Monthly Domestic Values	10	2019	Fossil Brown coal/Lignite	GR	B02	2024-05-29 11:56:05	100	684.4030000	
Monthly Domestic Values	12	2019	Hydro Pumped Storage	CZ	B10	2024-05-29 11:56:05	100	129.0592100	
Monthly Domestic Values	12	2019	Nuclear	FR	B14	2024-05-29 11:56:05	100	32851.1900000	
Monthly Domestic Values	11	2019	Fossil Gas	GR	B04	2024-05-29 11:56:05	100	1201.3470000	
Monthly Domestic Values	11	2019	Hydro Run-of-river and poundage	LU	B11	2024-05-29 11:56:05	100	9.1821725	
Monthly Domestic Values	5	2019	Wind Onshore	CY	B19	2024-05-29 11:56:05	100	19.4300300	
Monthly Domestic Values	3	2019	Fossil Gas	BG	B04	2024-05-29 11:56:05	100	237.0520000	
Monthly Domestic Values	6	2019	Fossil Gas	PT	B04	2024-05-29 11:56:05	100	1680.6046000	
Monthly Domestic Values	11	2019	Other	AT	B20	2024-05-29 11:56:05	100	15.8400000	
Monthly Domestic Values	2	2019	Wind Onshore	SK	B19	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	3	2019	Hydro Run-of-river and poundage	HR	B11	2024-05-29 11:56:05	100	98.9707200	
Monthly Domestic Values	8	2019	Hydro Run-of-river and poundage	RO	B11	2024-05-29 11:56:05	100	632.3114500	
Monthly Domestic Values	12	2019	Geothermal	HR	B09	2024-05-29 11:56:05	100	6.3350000	
Monthly Domestic Values	6	2019	Geothermal	HR	B09	2024-05-29 11:56:05	100	6.5480000	
Monthly Domestic Values	12	2019	Fossil Hard coal	BG	B05	2024-05-29 11:56:05	100	42.6180000	
Monthly Domestic Values	11	2019	Solar	SK	B16	2024-05-29 11:56:05	100	15.0655000	
Monthly Domestic Values	8	2019	Hydro Water Reservoir	SE	B12	2024-05-29 11:56:05	100	3838.3130000	
Monthly Domestic Values	10	2019	Fossil Oil shale	ES	B07	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	1	2019	Fossil Oil	CZ	B06	2024-05-29 11:56:05	100	3.2251700	
Monthly Domestic Values	4	2019	Nuclear	FI	B14	2024-05-29 11:56:05	100	1982.8975000	
Monthly Domestic Values	5	2019	Hydro Pumped Storage	DE	B10	2024-05-29 11:56:05	100	678.0001675	
Monthly Domestic Values	5	2019	Fossil Oil	HU	B06	2024-05-29 11:56:05	100	0.4862975	
Monthly Domestic Values	11	2019	Fossil Oil	HU	B06	2024-05-29 11:56:05	100	0.5968000	
Monthly Domestic Values	5	2019	Nuclear	SK	B14	2024-05-29 11:56:05	100	1292.5968000	
Monthly Domestic Values	11	2019	Nuclear	SK	B14	2024-05-29 11:56:05	100	1387.9576000	
Monthly Domestic Values	3	2019	Fossil Gas	DK	B04	2024-05-29 11:56:05	100	273.7441900	
Monthly Domestic Values	10	2019	Solar	EE	B16	2024-05-29 11:56:05	100	1.3374000	
Monthly Domestic Values	5	2019	Other	SE	B20	2024-05-29 11:56:05	100	565.0480000	
Monthly Domestic Values	11	2019	Other	SE	B20	2024-05-29 11:56:05	100	869.1940000	
Monthly Domestic Values	6	2019	Fossil Hard coal	HR	B05	2024-05-29 11:56:05	100	123.9014600	
Monthly Domestic Values	10	2019	Fossil Brown coal/Lignite	DE	B02	2024-05-29 11:56:05	100	8429.8359975	
Monthly Domestic Values	2	2019	Fossil Brown coal/Lignite	GR	B02	2024-05-29 11:56:05	100	900.9880000	
Monthly Domestic Values	5	2019	Fossil Oil	AT	B06	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	11	2019	Fossil Gas	GB	B04	2024-05-29 11:56:05	100	10975.3061100	
Monthly Domestic Values	7	2019	Fossil Gas	HR	B04	2024-05-29 11:56:05	100	142.6022100	
Monthly Domestic Values	7	2019	Solar	DK	B16	2024-05-29 11:56:05	100	140.8954000	
Monthly Domestic Values	1	2019	Wind Offshore	NL	B18	2024-05-29 11:56:05	100	365.4847650	
Monthly Domestic Values	11	2019	Fossil Gas	LU	B04	2024-05-29 11:56:05	100	25.2048525	
Monthly Domestic Values	1	2019	Solar	BE	B16	2024-05-29 11:56:05	100	60.3787200	
Monthly Domestic Values	7	2019	Biomass	BE	B01	2024-05-29 11:56:05	100	240.4760300	
Monthly Domestic Values	1	2019	Waste	BE	B17	2024-05-29 11:56:05	100	186.5348600	
Monthly Domestic Values	3	2019	Fossil Gas	LT	B04	2024-05-29 11:56:05	100	38.5233300	
Monthly Domestic Values	5	2019	Fossil Gas	GR	B04	2024-05-29 11:56:05	100	1032.7040000	
Monthly Domestic Values	9	2019	Fossil Gas	EE	B04	2024-05-29 11:56:05	100	1.5873000	
Monthly Domestic Values	11	2019	Hydro Water Reservoir	SK	B12	2024-05-29 11:56:05	100	37.3802000	
Monthly Domestic Values	5	2019	Hydro Run-of-river and poundage	LU	B11	2024-05-29 11:56:05	100	6.7936275	
Monthly Domestic Values	11	2019	Wind Onshore	CY	B19	2024-05-29 11:56:05	100	15.8346750	
Monthly Domestic Values	8	2019	Fossil Gas	DE	B04	2024-05-29 11:56:05	100	4755.6744425	
Monthly Domestic Values	3	2019	Fossil Oil shale	EE	B07	2024-05-29 11:56:05	100	437.9825000	
Monthly Domestic Values	12	2019	Hydro Run-of-river and poundage	FR	B11	2024-05-29 11:56:05	100	4825.2640000	
Monthly Domestic Values	2	2019	Solar	FR	B16	2024-05-29 11:56:05	100	731.0570000	
Monthly Domestic Values	8	2019	Wind Onshore	LU	B19	2024-05-29 11:56:05	100	12.9547475	
Monthly Domestic Values	9	2019	Hydro Run-of-river and poundage	HR	B11	2024-05-29 11:56:05	100	92.1514700	
Monthly Domestic Values	7	2019	Biomass	EE	B01	2024-05-29 11:56:05	100	36.8895000	
Monthly Domestic Values	7	2019	Biomass	CZ	B01	2024-05-29 11:56:05	100	175.6450000	
Monthly Domestic Values	2	2019	Biomass	GB	B01	2024-05-29 11:56:05	100	1188.6180000	
Monthly Domestic Values	9	2019	Geothermal	HR	B09	2024-05-29 11:56:05	100	7.1880000	
Monthly Domestic Values	7	2019	Hydro Pumped Storage	CH	B10	2024-05-29 11:56:05	100	983.8528000	
Monthly Domestic Values	11	2019	Fossil Oil	DE	B06	2024-05-29 11:56:05	100	327.3140100	
Monthly Domestic Values	8	2019	Wind Onshore	FR	B19	2024-05-29 11:56:05	100	1666.6800000	
Monthly Domestic Values	12	2019	Hydro Run-of-river and poundage	NO	B11	2024-05-29 11:56:05	100	856.5736900	
Monthly Domestic Values	7	2019	Solar	DE	B16	2024-05-29 11:56:05	100	5734.5821325	
Monthly Domestic Values	10	2019	Other	PT	B20	2024-05-29 11:56:05	100	23.4310000	
Monthly Domestic Values	8	2019	Wind Onshore	AT	B19	2024-05-29 11:56:05	100	337.1700000	
Monthly Domestic Values	1	2019	Wind Onshore	LT	B19	2024-05-29 11:56:05	100	127.9837600	
Monthly Domestic Values	6	2019	Wind Onshore	NL	B19	2024-05-29 11:56:05	100	160.7994950	
Monthly Domestic Values	1	2019	Fossil Gas	EE	B04	2024-05-29 11:56:05	100	1.0846000	
Monthly Domestic Values	1	2019	Solar	AT	B16	2024-05-29 11:56:05	100	14.6340000	
Monthly Domestic Values	10	2019	Hydro Water Reservoir	RS	B12	2024-05-29 11:56:05	100	72.8400000	
Monthly Domestic Values	7	2019	Wind Offshore	GB	B18	2024-05-29 11:56:05	100	965.3538950	
Monthly Domestic Values	11	2019	Fossil Gas	RS	B04	2024-05-29 11:56:05	100	1.4400000	
Monthly Domestic Values	7	2019	Fossil Coal-derived gas	ES	B03	2024-05-29 11:56:05	100	0.0000000	
Monthly Domestic Values	11	2019	Fossil Oil	IT	B06	2024-05-29 11:56:05	100	77.6220000	
Monthly Domestic Values	10	2019	Fossil Hard coal	GB	B05	2024-05-29 11:56:05	100	314.4205450	
Monthly Domestic Values	11	2019	Hydro Pumped Storage	HR	B10	2024-05-29 11:56:05	100	124.8091200	
Monthly Domestic Values	12	2019	Fossil Oil	ES	B06	2024-05-29 11:56:05	100	141.5550000	
Monthly Domestic Values	9	2019	Fossil Gas	PT	B04	2024-05-29 11:56:05	100	1631.5849000	
Monthly Domestic Values	8	2019	Hydro Water Reservoir	PT	B12	2024-05-29 11:56:05	100	103.4501000	
Monthly Domestic Values	12	2019	Other	RS	B20	2024-05-29 11:56:05	100	62.1730000	
Monthly Domestic Values	6	2019	Fossil Coal-derived gas	DE	B03	2024-05-29 11:56:05	100	241.9782250	
Monthly Domestic Values	2	2019	Fossil Hard coal	BA	B05	2024-05-29 11:56:05	100	637.6495200	
Monthly Domestic Values	3	2019	Hydro Water Reservoir	BA	B12	2024-05-29 11:56:05	100	440.1087900	
Monthly Domestic Values	11	2019	Wind Onshore	BG	B19	2024-05-29 11:56:05	100	144.0210000	
Monthly Domestic Values	2	2019	Other	AT	B20	2024-05-29 11:56:05	100	14.7840000	
Monthly Domestic Values	2	2019	Hydro Run-of-river and poundage	GB	B11	2024-05-29 11:56:05	100	329.1130000	
Monthly Domestic Values	8	2019	Other	SK	B20	2024-05-29 11:56:05	100	61.1887000	
Monthly Domestic Values	6	2019	Fossil Coal-derived gas	EE	B03	2024-05-29 11:56:05	100	49.4405000	
Monthly Domestic Values	10	2019	Hydro Pumped Storage	BG	B10	2024-05-29 11:56:05	100	49.5940000	
Monthly Domestic Values	1	2019	Other	BE	B20	2024-05-29 11:56:05	100	602.4210100	
Monthly Domestic Values	12	2019	Biomass	DE	B01	2024-05-29 11:56:05	100	3671.7354925	
Monthly Domestic Values	9	2019	Biomass	HR	B01	2024-05-29 11:56:05	100	36.4110000	
Monthly Domestic Values	1	2019	Fossil Brown coal/Lignite	DE	B02	2024-05-29 11:56:05	100	9870.7717325	
Monthly Domestic Values	7	2019	Waste	DK	B17	2024-05-29 11:56:05	100	93.5663800	
Monthly Domestic Values	8	2019	Fossil Gas	GB	B04	2024-05-29 11:56:05	100	7233.9424000	
Monthly Domestic Values	1	2019	Fossil Gas	IT	B04	2024-05-29 11:56:05	100	12046.1430000	
Monthly Domestic Values	10	2019	Wind Onshore	DK	B19	2024-05-29 11:56:05	100	735.6609400	
Monthly Domestic Values	4	2019	Fossil Gas	HR	B04	2024-05-29 11:56:05	100	89.8866800	
Monthly Domestic Values	7	2019	Wind Offshore	NL	B18	2024-05-29 11:56:05	100	207.0553475	
Monthly Domestic Values	6	2019	Fossil Peat	ES	B08	2024-05-29 11:56:05	100	0.0000000	
