MeasureItem;Year;Month;Value;ProvidedValue;AVG_Value;FromAreaCode;ToAreaCode;MeasureTime;Direction;Flag;FromAreaMemberType;ToAreaMemberType
Physical Energy & Power Flows;2021;4;638;638;638;BE;NL;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;4;295;295;295;BE;NL;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;5;569;569;569;BE;NL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;5;167;167;167;BE;NL;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;5;430;430;430;BE;NL;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;5;527;527;527;BE;NL;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;6;552;552;552;BE;NL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;6;63;63;63;BE;NL;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;6;295;295;295;BE;NL;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;6;1203;1203;1203;BE;NL;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;7;539;539;539;BE;NL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;7;78;78;78;BE;NL;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;7;1011;1011;1011;BE;NL;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;7;388;388;388;BE;NL;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;8;457;457;457;BE;NL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;8;103;103;103;BE;NL;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;8;67;67;67;BE;NL;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;8;633;633;633;BE;NL;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;9;48;48;48;BE;NL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;9;469;469;469;BE;NL;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;9;531;531;531;BE;NL;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;9;618;618;618;BE;NL;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;10;155;155;155;BE;NL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;10;524;524;524;BE;NL;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;10;2109;2109;2109;BE;NL;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;10;879;879;879;BE;NL;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;11;57;57;57;BE;NL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;11;765;765;765;BE;NL;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;11;1629;1629;1629;BE;NL;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;11;628;628;628;BE;NL;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;12;143;143;143;BE;NL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;12;722;722;722;BE;NL;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;12;611;611;611;BE;NL;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;12;2277;2277;2277;BE;NL;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;1;63;63;63;BG;GR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;1;14;14;14;BG;GR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;1;70;70;70;BG;GR;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;1;10;10;10;BG;GR;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;2;122;122;122;BG;GR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;2;2;2;2;BG;GR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;2;233;233;233;BG;GR;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;2;187;187;187;BG;GR;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;3;202;202;202;BG;GR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;3;1;1;1;BG;GR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;3;355;355;355;BG;GR;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;3;209;209;209;BG;GR;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;4;145;145;145;BG;GR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;4;6;6;6;BG;GR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;4;185;185;185;BG;GR;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;4;117;117;117;BG;GR;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;5;150;150;150;BG;GR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;5;0;0;0;BG;GR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;5;227;227;227;BG;GR;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;5;0;0;0;BG;GR;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;6;220;220;220;BG;GR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;6;0;0;0;BG;GR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;6;282;282;282;BG;GR;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;6;145;145;145;BG;GR;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;7;241;241;241;BG;GR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;7;426;426;426;BG;GR;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;7;360;360;360;BG;GR;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;8;212;212;212;BG;GR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;8;0;0;0;BG;GR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;8;367;367;367;BG;GR;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;8;355;355;355;BG;GR;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;9;194;194;194;BG;GR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;9;1;1;1;BG;GR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;9;336;336;336;BG;GR;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;9;39;39;39;BG;GR;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;10;118;118;118;BG;GR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;10;15;15;15;BG;GR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;10;407;407;407;BG;GR;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;10;283;283;283;BG;GR;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;11;175;175;175;BG;GR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;11;3;3;3;BG;GR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;11;357;357;357;BG;GR;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;11;25;25;25;BG;GR;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;12;117;117;117;BG;GR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;12;22;22;22;BG;GR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;12;149;149;149;BG;GR;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;12;152;152;152;BG;GR;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;1;112;112;112;BG;MK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;1;1;1;1;BG;MK;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;1;66;66;66;BG;MK;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;1;87;87;87;BG;MK;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;2;122;122;122;BG;MK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;2;0;0;0;BG;MK;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;2;174;174;174;BG;MK;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;2;236;236;236;BG;MK;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;3;219;219;219;BG;MK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;3;332;332;332;BG;MK;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;3;270;270;270;BG;MK;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;4;195;195;195;BG;MK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;4;0;0;0;BG;MK;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;4;186;186;186;BG;MK;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;4;46;46;46;BG;MK;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;5;174;174;174;BG;MK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;5;0;0;0;BG;MK;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;5;260;260;260;BG;MK;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;5;215;215;215;BG;MK;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;6;206;206;206;BG;MK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;6;0;0;0;BG;MK;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;6;339;339;339;BG;MK;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;6;208;208;208;BG;MK;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;7;229;229;229;BG;MK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;7;401;401;401;BG;MK;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;7;334;334;334;BG;MK;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;8;223;223;223;BG;MK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;8;336;336;336;BG;MK;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;8;377;377;377;BG;MK;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;9;262;262;262;BG;MK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;9;416;416;416;BG;MK;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;9;278;278;278;BG;MK;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;10;174;174;174;BG;MK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;10;0;0;0;BG;MK;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;10;0;0;0;BG;MK;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;10;0;0;0;BG;MK;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;11;262;262;262;BG;MK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;11;410;410;410;BG;MK;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;11;177;177;177;BG;MK;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;12;226;226;226;BG;MK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;12;0;0;0;BG;MK;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;12;372;372;372;BG;MK;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;12;207;207;207;BG;MK;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;1;96;96;96;BG;RO;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;1;121;121;121;BG;RO;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;1;387;387;387;BG;RO;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;1;171;171;171;BG;RO;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;2;81;81;81;BG;RO;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;2;114;114;114;BG;RO;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;2;388;388;388;BG;RO;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;2;51;51;51;BG;RO;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;3;65;65;65;BG;RO;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;3;134;134;134;BG;RO;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;3;525;525;525;BG;RO;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;3;5;5;5;BG;RO;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;4;112;112;112;BG;RO;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;4;63;63;63;BG;RO;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;4;180;180;180;BG;RO;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;4;365;365;365;BG;RO;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;5;91;91;91;BG;RO;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;5;123;123;123;BG;RO;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;5;694;694;694;BG;RO;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;5;27;27;27;BG;RO;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;6;21;21;21;BG;RO;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;6;201;201;201;BG;RO;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;6;225;225;225;BG;RO;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;6;134;134;134;BG;RO;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;7;74;74;74;BG;RO;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;7;69;69;69;BG;RO;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;7;375;375;375;BG;RO;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;7;326;326;326;BG;RO;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;8;122;122;122;BG;RO;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;8;53;53;53;BG;RO;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;8;23;23;23;BG;RO;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;8;25;25;25;BG;RO;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;9;329;329;329;BG;RO;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;9;7;7;7;BG;RO;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;9;412;412;412;BG;RO;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;9;973;973;973;BG;RO;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;10;185;185;185;BG;RO;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;10;46;46;46;BG;RO;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;10;60;60;60;BG;RO;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;10;182;182;182;BG;RO;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;11;295;295;295;BG;RO;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;11;9;9;9;BG;RO;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;11;306;306;306;BG;RO;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;11;680;680;680;BG;RO;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;12;346;346;346;BG;RO;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;12;29;29;29;BG;RO;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;12;135;135;135;BG;RO;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;12;547;547;547;BG;RO;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;1;125;125;125;BG;RS;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;1;3;3;3;BG;RS;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;1;18;18;18;BG;RS;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;1;49;49;49;BG;RS;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;2;73;73;73;BG;RS;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;2;14;14;14;BG;RS;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;2;88;88;88;BG;RS;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;2;144;144;144;BG;RS;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;3;177;177;177;BG;RS;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;3;0;0;0;BG;RS;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;3;288;288;288;BG;RS;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;3;250;250;250;BG;RS;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;4;213;213;213;BG;RS;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;4;0;0;0;BG;RS;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;4;54;54;54;BG;RS;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;4;191;191;191;BG;RS;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;5;139;139;139;BG;RS;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;5;10;10;10;BG;RS;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;5;218;218;218;BG;RS;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;5;277;277;277;BG;RS;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;6;164;164;164;BG;RS;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;6;1;1;1;BG;RS;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;6;453;453;453;BG;RS;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;6;247;247;247;BG;RS;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;7;227;227;227;BG;RS;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;7;453;453;453;BG;RS;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;7;271;271;271;BG;RS;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;8;252;252;252;BG;RS;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;8;0;0;0;BG;RS;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;8;298;298;298;BG;RS;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;8;440;440;440;BG;RS;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;9;366;366;366;BG;RS;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;9;0;0;0;BG;RS;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;9;607;607;607;BG;RS;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;9;595;595;595;BG;RS;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;10;261;261;261;BG;RS;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;10;0;0;0;BG;RS;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;10;465;465;465;BG;RS;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;10;536;536;536;BG;RS;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;11;317;317;317;BG;RS;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;11;421;421;421;BG;RS;Value on 3rd Wed. at 03;Export;Harmonized;M;M
